SampleID,k__Archaea|p__Euryarchaeota|c__Methanobacteria,k__Archaea|p__Euryarchaeota|c__Methanococci,k__Bacteria|p__Acidobacteria|c__Acidobacteriia,k__Bacteria|p__Actinobacteria|c__Actinobacteria,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci,k__Bacteria|p__Firmicutes|c__Bacilli,k__Bacteria|p__Firmicutes|c__Clostridia,k__Bacteria|p__Firmicutes|c__Erysipelotrichia,k__Bacteria|p__Firmicutes|c__Negativicutes,k__Bacteria|p__Fusobacteria|c__Fusobacteriia,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,k__Bacteria|p__Spirochaetes|c__Spirochaetia,k__Bacteria|p__Synergistetes|c__Synergistia,k__Bacteria|p__Tenericutes|c__Mollicutes,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae,k__Eukaryota|p__Ascomycota|c__Eurotiomycetes,k__Eukaryota|p__Ascomycota|c__Saccharomycetes
LD-74,0.0,0.0,0.0,0.32569000000000004,0.0,35.57079999999999,0.0,0.0,0.0,0.0,0.0038200000000000005,2.0777099999999997,33.28039000000001,0.2586,4.0892100000000005,0.73641,0.0,0.39537,0.32824999999999993,0.00843,22.925320000000006,0.0,0.0,0.0,0.0,0.0,0.0
LD-75,0.0,0.0,0.0,0.22177,0.0,38.80647,0.0,0.00098,0.0,0.0,0.0,1.29028,47.63879,0.5063799999999999,2.5942499999999997,4.150369999999999,0.0,0.91465,0.7467900000000001,0.06427999999999999,3.06501,0.0,0.0,0.0,0.0,0.0,0.0
LD-76,0.0,0.0,0.0,8.668009999999997,0.0,39.65197999999999,0.0,0.0,0.0054199999999999995,0.0,0.0,8.10111,22.150100000000002,0.007520000000000001,4.51195,0.7803599999999999,0.0,2.75277,0.01603,0.059680000000000004,13.293690000000002,0.0,0.00128,0.0,0.0,0.0,0.0
LD-77,0.0,0.0,0.0,2.5597499999999997,0.0,26.451029999999996,0.0,0.0,0.00143,0.0,0.0,7.5608,28.725550000000002,1.5856000000000001,14.264990000000001,2.38203,0.0,0.02396,0.0,0.03816,16.406410000000008,0.0,0.0,0.0,0.00033999999999999997,0.0,0.0
LD-78,0.0,0.0,0.0,0.08419,0.0,41.26323000000001,0.0,0.0,0.0,0.0,0.0,10.514969999999998,25.934639999999998,0.00884,19.333399999999997,0.18600999999999998,0.0,0.20007,0.056479999999999995,0.12903,2.2875300000000003,0.0,0.0,0.0,0.00164,0.0,0.0
LD-79,0.0,0.0,0.0,0.43737000000000004,0.0,25.525589999999994,0.0,0.0,0.00668,0.0,0.0,11.860379999999994,18.617810000000002,0.025849999999999998,37.16471,1.03853,0.0085,1.25662,0.11428999999999999,0.03517,3.8950200000000006,0.00014,0.00889,0.0,0.00449,0.0,0.0
LD-7,0.0,0.0,0.0,0.30844,0.0,70.98116,0.0,0.0,0.0,0.0,0.0,0.17708000000000002,12.934730000000002,0.45275,12.82747,0.0037600000000000003,0.0,1.91108,0.16346,0.0,0.24006999999999995,0.0,0.0,0.0,0.0,0.0,0.0
LD-80,0.0,0.0,0.0,0.25377,0.0,49.280849999999994,0.0,0.0,0.0,0.0,0.0,6.838379999999999,18.5442,0.03884,21.41825,0.04921999999999999,0.0,0.047439999999999996,0.06348000000000001,0.04138,3.4242100000000004,0.0,0.0,0.0,0.0,0.0,0.0
LD-81,0.0,0.0,0.0,6.15425,0.0,61.254690000000004,0.0,0.0,0.00427,0.0,0.00499,2.2823400000000005,19.32508,0.34193,0.8655799999999999,0.05754,0.0,2.60888,1.11984,0.0,5.681620000000001,0.0,0.29395,0.0,0.00509,0.0,0.0
LD-82,0.0,0.0,0.0,5.28051,0.0,13.51607,0.0,0.0,0.0,0.0,0.00545,3.62903,57.71349,0.07955999999999999,6.352850000000001,0.26311,0.0,0.36821,0.09749000000000001,0.12922,12.551380000000002,0.0,0.0,0.0,0.013580000000000002,0.0,0.0
LD-83,0.0,0.0,0.0,0.27953,0.0,67.59155,0.0,0.0,0.0,0.0,0.00361,0.32646000000000003,27.60449,0.18678,0.43894,0.00592,0.0,0.32631,0.00417,0.0,0.21389,0.0,0.0,0.0,3.01837,0.0,0.0
LD-84,0.0,0.0,0.0,0.07286000000000001,0.0,59.92193999999999,0.0,0.0,0.00103,0.0,0.00213,3.9633900000000017,26.28893,0.05233,1.4909699999999995,0.70416,0.0,0.9984999999999999,0.5772600000000001,0.0,1.8347799999999999,0.0,0.0,0.0,4.09169,0.0,0.0
LD-85,0.0,0.0,0.0,1.3627500000000001,0.0,46.34506,0.0,0.0,0.0,0.0,0.00159,3.90617,39.296610000000015,0.035949999999999996,4.46444,0.01077,0.0,0.276,0.05888,0.00982,4.227479999999999,0.0,0.0,0.0,0.0045,0.0,0.0
LD-86,0.18414,0.0,0.0,0.23796000000000003,0.0,35.68896999999999,0.0,0.0,0.0,0.0,0.0027600000000000003,12.219120000000004,18.738950000000003,1.29074,23.935950000000005,0.054920000000000004,0.0,0.6159500000000001,0.35680999999999996,0.01257,6.6533999999999995,0.0,0.0028399999999999996,0.0,0.0049,0.0,0.0
LD-87,0.0,0.0,0.0,0.39607000000000003,0.0,69.0097,0.0,0.0,0.0,0.0,0.0,7.22167,7.2722500000000005,0.06722,5.35255,3.18445,0.0,5.41989,0.15774000000000002,0.13229,1.78614,0.0,0.0,0.0,0.0,0.0,0.0
LD-88,0.0,0.0,0.0,2.48225,0.0,13.695440000000001,0.0,0.0,0.0029,0.0,0.0,1.2274399999999999,29.308850000000003,0.059680000000000004,4.22982,0.46076,0.0,0.02279,0.00131,0.02099,48.481240000000014,0.0,0.0,0.00275,0.00385,0.0,0.0
LD-89,0.0,0.0,0.0,0.00989,0.0,59.14159000000001,0.0,0.0,0.0,0.0,0.0,12.458899999999998,11.686339999999998,2.1106599999999998,0.44034999999999996,3.48583,0.0,0.85178,1.37552,0.0,8.439149999999998,0.0,0.0,0.0,0.0,0.0,0.0
LD-8,0.0,0.0,0.0,11.721540000000001,0.0,40.87958999999999,0.0,0.0,0.0,0.0,0.0,3.41249,4.660409999999999,0.01076,31.245739999999998,0.007559999999999999,0.0,2.20012,1.41653,0.0,4.44523,0.0,0.0,0.0,0.0,0.0,0.0
LD-90,0.0,0.0,0.0,1.70031,0.0,37.64220999999999,0.0,0.0,0.0,0.0,0.0,2.91474,39.76286000000001,0.01464,5.48686,0.38051999999999997,0.0,0.18789,0.6608799999999999,0.00524,11.15695,0.0,0.0,0.0,0.08688,0.0,0.0
LD-91,0.0,0.0,0.0,1.35944,0.0,28.59841,0.0,0.0,0.0,0.0,0.00659,20.232960000000002,12.66306,0.00511,34.324400000000004,0.02393,0.0,0.026130000000000004,0.00078,0.24289,2.51629,0.0,0.0,0.0,0.0,0.0,0.0
LD-92,0.0,0.0,0.0,0.08458,0.0,49.48890999999999,0.0077599999999999995,0.0,0.005719999999999999,0.0,0.0,6.106489999999999,11.46524,0.32182,13.836339999999996,5.156639999999999,0.0,1.0804099999999996,0.00255,0.1585,12.28068,0.0,0.00439,0.0,0.0,0.0,0.0
LD-93,0.0,0.0,0.0,0.28791,0.0,44.29724,0.0,0.0,0.05022,0.0,0.0,4.05033,39.382500000000014,0.24122000000000002,4.1466199999999995,0.02693,0.0,2.5673100000000004,0.00317,0.0137,4.932829999999997,0.0,0.0,0.0,0.0,0.0,0.0
LD-94,0.0,0.0,0.0,0.07597,0.0,50.976020000000005,0.0,0.0,0.0,0.0,0.0,0.10618,36.69414,0.37766,2.0340400000000005,3.9520100000000005,0.0,0.54288,0.35351,0.0,4.88393,0.0,0.0,0.0,0.0018899999999999998,0.0,0.0018
LD-95,0.0,0.0,0.0,0.04497,0.0,79.50079999999998,0.0,0.0,0.00339,0.0,0.0,0.23179000000000002,16.94801,0.030610000000000002,1.7560200000000001,0.056440000000000004,0.0,0.64838,0.6660999999999999,0.0,0.11352999999999999,0.0,0.0,0.0,0.0,0.0,0.0
LD-96,0.0,0.0,0.0,0.16951000000000002,0.0,38.189790000000016,0.017480000000000002,0.0,0.00984,0.0,0.0,8.08168,6.597700000000001,0.34803,15.61236,1.14689,0.0,0.6182899999999999,0.18627,0.05566,28.966470000000005,0.0,0.0,0.0,0.0,0.0,0.0
LD-97,0.0,0.0,0.0,0.10951,0.0,59.39477999999999,0.0,0.0,0.0,0.0,0.00323,0.33825,35.37572999999998,0.05747999999999999,3.6369299999999996,0.01831,0.0,0.59749,0.32977999999999996,0.0019100000000000002,0.1023,0.0,0.0,0.0,0.03427,0.0,0.0
LD-98,0.0,0.0,0.0,0.06838999999999999,0.0,50.190780000000004,0.0,0.0,0.0,0.0,0.0,0.7085100000000001,21.01874,0.06860999999999999,5.7460700000000005,14.78129,0.0,2.02998,0.0,0.00228,5.385350000000001,0.0,0.0,0.0,0.0,0.0,0.0
LD-9,0.0,0.0,0.0,0.05425,0.0,65.43575000000001,0.0,0.0,0.0,0.0,0.0,0.07098,23.669869999999996,0.6516099999999999,0.2865,0.23886,0.0,0.18181000000000003,0.15582000000000001,0.0,9.25458,0.0,0.0,0.0,0.0,0.0,0.0
LV-10,0.0,0.0,0.0,0.032490000000000005,0.0,4.38094,0.0,0.0,0.0,0.0,0.0,4.119589999999999,76.1318,9.707360000000001,2.6177599999999996,0.015040000000000001,0.0,0.0565,0.0,0.1359,2.79712,0.0,0.0,0.0,0.0,0.0,0.00545
LV-11,1.35651,0.0,0.0,0.09966,0.0,55.71668000000002,0.0,0.0,0.0,0.0,0.0,0.29717000000000005,24.858819999999998,0.30579,14.663799999999995,0.00939,0.0,0.92186,0.13948,0.0,1.5889,0.0,0.0,0.0,0.04198,0.0,0.0
LV-13,0.0,0.0,0.0,0.22785,0.0,50.75587,0.0,0.0,0.0,0.0,0.0,7.72063,10.30608,0.87228,20.207549999999998,3.24515,0.0,2.41435,0.03532,0.14224,4.0727,0.0,0.0,0.0,0.0,0.0,0.0
LV-14,0.0,0.0,0.0,1.5796299999999999,0.0,62.66757,0.0,0.0,0.0,0.0,0.0,0.72711,28.79101,0.1018,3.6617699999999997,0.0,0.0,1.59521,0.0,0.0,0.8759100000000001,0.0,0.0,0.0,0.0,0.0,0.0
LV-15,0.0,0.0,0.0,0.030369999999999994,0.0,26.353140000000003,0.0,0.0,0.0,0.0,0.0,0.9900299999999999,10.917810000000001,0.50905,13.170250000000001,0.14731,0.0,0.19228000000000003,0.0,0.05016,47.63961,0.0,0.0,0.0,0.0,0.0,0.0
LV-16,0.0,0.0,0.0,2.14193,0.0,10.220960000000002,0.027030000000000002,0.0,0.0,0.0,0.0,37.68808,14.36528,0.65162,33.06211,0.23008,0.0,0.1203,0.0035700000000000003,0.043680000000000004,1.43258,0.0,0.0,0.0,0.0,0.0,0.01276
LV-17,0.0,0.0,0.0,0.03988,0.0,83.21311999999999,0.0,0.0,0.0,0.0,0.0,0.48059999999999997,9.843900000000001,0.5131399999999999,0.73624,0.36018,0.0,0.0,0.0,0.0,4.81294,0.0,0.0,0.0,0.0,0.0,0.0
LV-18,0.0,0.0,0.0,0.0907,0.00583,11.584289999999998,0.0,0.0,0.0,0.0,0.0,0.5254099999999999,4.4362,2.5304599999999997,44.28297,22.34547,0.0,0.20814,0.0,0.00732,13.564770000000001,0.36436999999999997,0.05231,0.0,0.00183,0.0,0.0
LV-19,0.0,0.0,0.0,0.40645,0.0,0.8869800000000001,0.0,0.0,0.0,0.0,0.0,5.324730000000001,38.15928,0.52069,18.29736,1.0352599999999998,0.0,1.6919500000000003,0.0,0.5581699999999999,33.119119999999995,0.0,0.0,0.0,0.0,0.0,0.0
LV-1,0.0,0.0,0.0,0.29591000000000006,0.0,73.55284,0.0,0.0,0.0,0.0,0.0,0.3453,12.801720000000003,0.13629,0.9535699999999999,4.17479,0.0,6.60465,0.67055,0.0,0.46435,0.0,0.0,0.0,0.0,0.0,0.0
LV-20,0.0,0.0,0.0,1.81646,0.0,51.295279999999984,0.0183,0.0,0.0,0.0,0.0,13.2791,9.081019999999997,0.69964,9.85264,3.4049400000000003,0.0,0.8124899999999999,0.0,0.0018100000000000002,9.73245,0.0,0.0,0.0,0.00587,0.0,0.0
LV-21,0.0,0.0,0.0,1.97018,0.0,45.89487,0.0,0.0,0.0,0.0,0.0,1.50908,43.19765,0.19201,4.31837,0.15908,0.0,1.1487500000000002,0.14207000000000003,0.0,1.37783,0.0,0.00064,0.0,0.08946,0.0,0.0
LV-22,0.0,0.0,0.0,0.28011,0.0,1.8292799999999996,0.0,0.0,0.01349,0.0,0.0,1.2603600000000001,36.033010000000004,0.21525999999999998,0.25908,0.0,0.0,0.02645,0.00617,0.00445,0.14825,0.0,0.0,0.0,59.92406,0.0,0.0
LV-23,0.0,0.0,0.0,0.3950599999999999,0.0,75.02818,0.01499,0.0,0.0,0.0,0.0,2.54063,12.51919,0.112,0.587,0.0,0.0,1.9651,0.04471,0.0,3.85471,0.0,0.0,0.0,2.93844,0.0,0.0
LV-24,0.0,0.0,0.0,0.15753999999999999,0.0,55.62676,0.0,0.0,0.0,0.0,0.0,0.05246000000000001,37.480149999999995,0.08399000000000001,1.0932700000000002,0.07774,0.0,0.11912,0.24064000000000002,0.0,5.04403,0.0,0.01616,0.0,0.0076,0.0,0.0005200000000000001
LV-25,0.0,0.0,0.0,1.55896,0.0,70.64058,0.0,0.0,0.0,0.0,0.0,0.48220999999999997,18.829950000000004,0.19475,3.7729499999999994,0.16151,0.0,0.11442,0.00771,0.0,3.64404,0.0,0.0,0.0,0.5928899999999999,0.0,0.0
LV-2,0.0,0.0,0.0,5.62893,0.0,30.46814,0.0,0.0,0.0,0.0,0.0,0.18191,52.58342000000001,0.53636,1.43071,0.06155,0.0,0.09208999999999999,0.0,0.0,9.00034,0.0,0.0,0.0,0.01653,0.0,0.0
LV-3,0.0,0.0,0.0,0.80515,0.0,43.51484,0.01899,0.0,0.0,0.0,0.0,5.984359999999999,35.458969999999994,0.00659,6.614579999999999,0.08899,0.0,0.33245,1.29405,0.00278,4.2526,0.0,1.55179,0.0,0.07389,0.0,0.0
LV-4,0.0,0.0,0.0,0.08956,0.0,81.27411,0.0,0.0,0.0,0.0,0.0,0.0925,11.51181,0.0,0.11413000000000001,0.0,0.0,0.80705,0.05439,0.0,6.0514399999999995,0.0,0.0,0.0,0.00503,0.0,0.0
LV-5,0.0,0.0,0.0,0.46202000000000004,0.0,76.08829,0.0,0.0,0.0,0.0,0.0,0.050949999999999995,10.444009999999997,0.06462,4.06815,0.30701999999999996,0.0,0.2319,0.0796,0.0,8.20339,0.0,0.0,0.0,0.0,0.0,0.0
LV-6,0.0,0.0,0.0,0.23398999999999998,0.0,65.41575,0.0,0.0,0.0,0.0,0.0,7.497429999999999,5.41641,0.34881,9.30832,7.383840000000001,0.0,0.68396,0.00193,0.0034100000000000003,3.7061300000000004,0.0,0.0,0.0,0.0,0.0,0.0
LV-7,0.0,0.0,0.0,0.30147,0.00399,73.53348999999997,0.0,0.0,0.0,0.0,0.0,0.7338600000000001,15.707430000000002,0.28482,5.234360000000001,0.30329999999999996,0.0,1.29069,0.46213,0.0059,2.13098,0.0,0.006999999999999999,0.0,0.0006,0.0,0.0
LV-8,0.0,0.0,0.0,0.26143,0.0,53.68634,0.0,0.0,0.0,0.0,0.0,2.74463,27.83157,0.68048,2.29914,2.27562,0.0,1.07932,0.01969,0.0,9.112960000000001,0.0,0.0,0.0,0.00877,0.0,0.0
